time,open,close,high,low,volume,vwap
2020.11.01 00:00:00.000000000,13803.69,13739.12,13906.74,13713.47,390.295761,13797.8835642
2020.11.01 01:00:00.000000000,13739.82,13774.5,13787.6,13728.45,126.2265155,13764.321249
2020.11.01 02:00:00.000000000,13775.4,13731.85,13788.35,13730.65,114.8838988,13765.1134275
2020.11.01 03:00:00.000000000,13725.39,13701.75,13747.72,13655,280.542496,13696.8540751
2020.11.01 04:00:00.000000000,13701.38,13691.07,13713.67,13630.05,210.620425,13671.7187083
2020.11.01 05:00:00.000000000,13690.82,13711.24,13772.65,13669.16,196.7524135,13726.1051893
2020.11.01 06:00:00.000000000,13710.76,13731.15,13761.56,13694.4,148.8533885,13727.6112089
2020.11.01 07:00:00.000000000,13729,13807.8,13824.9,13726.78,251.6488555,13771.016569
2020.11.01 08:00:00.000000000,13808.22,13764.41,13825,13743.09,183.6745345,13780.0597913
2020.11.01 09:00:00.000000000,13764.41,13693.02,13777.34,13686.39,138.3671079,13727.0798834
2020.11.01 10:00:00.000000000,13693.02,13739.14,13761.86,13693.02,81.6630829,13727.8868901
2020.11.01 11:00:00.000000000,13739.07,13713.86,13796.61,13671.56,107.8780305,13725.5273556
2020.11.01 12:00:00.000000000,13710.91,13775.61,13786.01,13683.9,187.8408661,13728.4906489
2020.11.01 13:00:00.000000000,13772.33,13787.54,13799.5,13746.38,145.3893869,13773.7813206
2020.11.01 14:00:00.000000000,13854.1,13808.48,13868.78,13780.14,234.0852974,13810.5946192
2020.11.01 15:00:00.000000000,13806.39,13813.88,13874.47,13804.92,377.4422957,13837.2419578
2020.11.01 16:00:00.000000000,13813.88,13812.96,13839.06,13777,284.0955376,13806.2080887
2020.11.01 17:00:00.000000000,13815.95,13820.34,13840,13781.92,347.1548692,13813.8705429
2020.11.01 18:00:00.000000000,13822.2,13805.62,13839.97,13797.01,204.9509896,13820.1342344
2020.11.01 19:00:00.000000000,13803.05,13801.01,13833,13789.83,193.8015451,13817.9832193
2020.11.01 20:00:00.000000000,13801.01,13830.31,13850,13796.8,254.9795999,13832.2317633
2020.11.01 21:00:00.000000000,13830.31,13824.1,13867,13789,332.6730091,13838.5834913
2020.11.01 22:00:00.000000000,13824.09,13709.25,13833.27,13695.69,255.3187297,13779.4790948
2020.11.01 23:00:00.000000000,13709.24,13771.59,13771.67,13650,312.9960281,13714.4493855
2020.11.02 00:00:00.000000000,13772.17,13816.57,13840,13771.7,407.9188315,13817.8401243
2020.11.02 01:00:00.000000000,13816.55,13765.24,13824.09,13762.7,212.273766,13795.4604979
2020.11.02 02:00:00.000000000,13765.24,13735.06,13777.28,13666.95,415.5568701,13717.923849
2020.11.02 03:00:00.000000000,13735.06,13697.23,13750,13659.72,279.684433,13693.329319
2020.11.02 04:00:00.000000000,13699.2,13711.41,13736.98,13661.32,190.4684844,13694.9599841
2020.11.02 05:00:00.000000000,13709.94,13700.62,13727.6,13652,204.2562294,13690.6291519
2020.11.02 06:00:00.000000000,13700.01,13747.99,13774.58,13688.3,224.8616708,13735.5541055
2020.11.02 07:00:00.000000000,13747.77,13749.41,13772.47,13728.62,179.9947089,13748.1432914
2020.11.02 08:00:00.000000000,13749.41,13513.98,13749.41,13501.03,417.5011828,13633.1945537
2020.11.02 09:00:00.000000000,13469.03,13585.79,13591,13469.03,302.1905325,13526.9028963
2020.11.02 10:00:00.000000000,13585.06,13502.59,13585.07,13477.59,262.7879089,13528.5609957
2020.11.02 11:00:00.000000000,13502.6,13423.24,13512.26,13368.75,383.0227583,13425.1118475
2020.11.02 12:00:00.000000000,13422.27,13309.59,13434.08,13215,825.0824113,13336.0064733
2020.11.02 13:00:00.000000000,13310.16,13404.35,13448.13,13290.49,619.5952217,13380.6974686
2020.11.02 14:00:00.000000000,13405.22,13481.52,13519,13374.32,738.8694335,13464.557091
2020.11.02 15:00:00.000000000,13481.03,13510,13550.07,13456.99,538.4889105,13506.687184
2020.11.02 16:00:00.000000000,13508.61,13526.31,13537,13489.01,447.0323829,13515.1506538
2020.11.02 17:00:00.000000000,13516.54,13519.71,13550,13493.5,472.2915655,13515.9018997
2020.11.02 18:00:00.000000000,13519.7,13470,13538.12,13456.75,475.829831,13497.5083766
2020.11.02 19:00:00.000000000,13469.62,13566.3,13568.63,13466.29,300.1226687,13531.3521467
2020.11.02 20:00:00.000000000,13566.38,13676,13711.47,13558.17,494.7033255,13660.0047425
2020.11.02 21:00:00.000000000,13672.59,13621.36,13676,13609.56,441.5344368,13635.4935517
2020.11.02 22:00:00.000000000,13621.35,13592.6,13661.03,13565.08,619.765886,13622.574056
2020.11.02 23:00:00.000000000,13592.97,13563.22,13615,13562.6,349.0671154,13599.9766664
2020.11.03 00:00:00.000000000,13563.22,13538.83,13584.29,13467.22,738.5544903,13515.4658912
2020.11.03 01:00:00.000000000,13540,13607.62,13615,13537.33,296.7960319,13564.7572596
2020.11.03 02:00:00.000000000,13607.62,13436.99,13649,13415.16,507.5527728,13584.3960189
2020.11.03 03:00:00.000000000,13436.99,13410.98,13489.45,13343.72,584.0467761,13421.9785385
2020.11.03 04:00:00.000000000,13366.34,13423.35,13428.58,13315.15,514.0604109,13371.7771878
2020.11.03 05:00:00.000000000,13425.01,13374.56,13462.69,13360,439.2887021,13417.2570714
2020.11.03 06:00:00.000000000,13379.29,13427.83,13456.79,13290,288.5548107,13385.2843291
2020.11.03 07:00:00.000000000,13428.16,13449.15,13451.91,13400.01,148.3838983,13421.6368025
2020.11.03 08:00:00.000000000,13450.08,13520.07,13564.34,13410.08,264.7278924,13513.355375
2020.11.03 09:00:00.000000000,13520.19,13565.24,13586.56,13479.76,104.0975054,13520.7540196
2020.11.03 10:00:00.000000000,13563.59,13552.52,13584.19,13500,208.6950011,13541.2971187
2020.11.03 11:00:00.000000000,13552.09,13534.33,13557.58,13472.82,265.9129443,13517.1295627
2020.11.03 12:00:00.000000000,13534.33,13525.08,13554.84,13477.76,245.7146444,13514.3411797
2020.11.03 13:00:00.000000000,13524.38,13702.15,13742.54,13495.52,404.8556325,13612.8374464
2020.11.03 14:00:00.000000000,13702.14,13795.39,13800,13682.13,711.596586,13738.3549704
2020.11.03 15:00:00.000000000,13793.7,13721.25,13807,13690.88,747.2062606,13749.8685101
2020.11.03 16:00:00.000000000,13717.74,13728.54,13758,13695.08,362.0409965,13725.3060581
2020.11.03 17:00:00.000000000,13730.31,13745.74,13780,13716.58,675.5926197,13755.4479384
2020.11.03 18:00:00.000000000,13745.5,13750.64,13790,13744.71,358.8937797,13769.1905312
2020.11.03 19:00:00.000000000,13750.64,13729.01,13782.78,13729,387.4188232,13759.9188485
2020.11.03 20:00:00.000000000,13729.01,13742.22,13778.05,13700,437.0290071,13742.87005
2020.11.03 21:00:00.000000000,13736.99,13740.03,13794.82,13734.45,234.9837884,13768.1306617
2020.11.03 22:00:00.000000000,13740.04,13843.7,13850,13659.45,386.8621723,13752.6369563
2020.11.03 23:00:00.000000000,13836.05,14035.8,14081.45,13836.05,974.4518632,13975.8077126
2020.11.04 00:00:00.000000000,14034.35,13809.87,14057.56,13781.74,757.303016,13957.6695574
2020.11.04 01:00:00.000000000,13807.5,13825.18,13847.77,13768.44,500.5418347,13805.0786652
2020.11.04 02:00:00.000000000,13825.71,13715,13889.74,13702,571.7682419,13763.4167817
2020.11.04 03:00:00.000000000,13808.3,13902.64,13949,13799.3,548.252741,13893.7757223
2020.11.04 04:00:00.000000000,13887.82,13905.82,13927,13842,440.5509356,13878.0962915
2020.11.04 05:00:00.000000000,13905.82,13804.32,13939.55,13793.06,430.687593,13870.3890122
2020.11.04 06:00:00.000000000,13804.31,13810.45,13847.16,13756.35,320.7450893,13799.4698317
2020.11.04 07:00:00.000000000,13809.27,13604.31,13822.32,13530.01,420.2665778,13657.7852101
2020.11.04 08:00:00.000000000,13604.88,13651.68,13706.23,13580.51,258.3933916,13637.4373188
2020.11.04 09:00:00.000000000,13651.68,13664.81,13701.87,13645.51,190.6352497,13675.6067465
2020.11.04 10:00:00.000000000,13663.37,13700.01,13740.95,13651.55,143.753148,13703.3931401
2020.11.04 11:00:00.000000000,13700.01,13732.13,13753.91,13665.64,215.3925963,13707.0584006
2020.11.04 12:00:00.000000000,13733.17,13837.02,13850,13712.12,384.2591199,13791.9267534
2020.11.04 13:00:00.000000000,13835.53,13848.04,13897.35,13799.48,366.9987984,13837.3836125
2020.11.04 14:00:00.000000000,13847.72,13789,13862.77,13763.99,337.5017695,13802.3149812
2020.11.04 15:00:00.000000000,13869.99,13926,13934,13864.42,549.7835223,13905.8268086
2020.11.04 16:00:00.000000000,13926,14035.78,14059.86,13897.52,546.8608821,14002.3992429
2020.11.04 17:00:00.000000000,14180.04,14083.45,14273.6,14064.21,943.4609972,14170.0221001
2020.11.04 18:00:00.000000000,14083.44,14090.73,14135.13,14055.31,567.3985756,14103.0657676
2020.11.04 19:00:00.000000000,14124.18,14120.04,14137.47,14088.06,529.5277003,14113.9207388
2020.11.04 20:00:00.000000000,14122.24,14050.29,14160.81,14000,408.7665034,14060.4276063
2020.11.04 21:00:00.000000000,14047.7,14011.25,14084.74,14000,522.9358068,14050.8594995
2020.11.04 22:00:00.000000000,14011.25,14153.47,14249.64,14011.25,377.5251146,14130.5280117
2020.11.04 23:00:00.000000000,14153.46,14161.48,14173.98,14081.39,374.6098955,14124.8318519
2020.11.05 00:00:00.000000000,14165.86,14118.26,14225,14115,353.3959846,14170.7967768
2020.11.05 01:00:00.000000000,14118.26,14155.97,14199.94,14116.97,428.1967838,14156.3932925
2020.11.05 02:00:00.000000000,14155.98,14254,14325,14153.07,725.6520535,14264.6217628
2020.11.05 03:00:00.000000000,14254,14358.01,14390,14254,653.5568837,14331.9599036
2020.11.05 04:00:00.000000000,14267.64,14305.68,14369.35,14255.7,266.2296455,14308.5284909
2020.11.05 05:00:00.000000000,14301.19,14330.88,14349.29,14256.02,284.2608531,14309.3814377
2020.11.05 06:00:00.000000000,14330.87,14348.94,14389.99,14308.86,343.6379237,14355.6201325
2020.11.05 07:00:00.000000000,14348.94,14500.04,14520.69,14337.31,717.2216214,14439.9729696
2020.11.05 08:00:00.000000000,14500.04,14410.67,14560,14371.18,692.6159004,14469.9698913
2020.11.05 09:00:00.000000000,14447.74,14475.94,14511.5,14389.79,411.9812292,14460.2617209
2020.11.05 10:00:00.000000000,14475.93,14636.96,14638.79,14466.97,508.1802374,14547.4099607
2020.11.05 11:00:00.000000000,14633.6,14736,14742,14522.45,624.6279757,14643.5200671
2020.11.05 12:00:00.000000000,14711.96,14882.45,14935.91,14621.47,838.7716646,14781.8216376
2020.11.05 13:00:00.000000000,14882.45,14875.9,14988,14771.62,986.5693427,14885.665129
2020.11.05 14:00:00.000000000,14839.56,14914.39,14925,14822.96,710.4378662,14880.0691537
2020.11.05 15:00:00.000000000,14914.38,15108.19,15175,14874.28,1512.4806401,15020.3440307
2020.11.05 16:00:00.000000000,15106.96,15170,15312,15106.96,1849.6245049,15221.7108385
2020.11.05 17:00:00.000000000,15170,15054.83,15237.21,14925.81,1436.2143108,15108.5773038
2020.11.05 18:00:00.000000000,14999.46,14959.5,15015.55,14887,1467.462578,14947.274174
2020.11.05 19:00:00.000000000,14959.49,15059.37,15075.82,14920,933.3675412,15013.8952087
2020.11.05 20:00:00.000000000,15144.57,15089.46,15185.42,15040,753.326367,15108.1205369
2020.11.05 21:00:00.000000000,15088.65,15243.65,15277.74,15086.96,705.0625703,15188.7860078
2020.11.05 22:00:00.000000000,15245,15569.9,15600,15207.16,1724.303665,15418.495854
2020.11.05 23:00:00.000000000,15569.9,15555.51,15700,15503.84,897.0306799,15610.5677492
2020.11.06 00:00:00.000000000,15608.06,15908.99,15967.18,15510,560.7602002,15746.459142
2020.11.06 01:00:00.000000000,15881.07,15769.41,15977.67,15763.1,955.1763183,15865.4097085
2020.11.06 02:00:00.000000000,15773.47,15664.68,15872.53,15625,863.7353568,15735.0921748
2020.11.06 03:00:00.000000000,15663.06,15433,15705.87,15433,887.4651841,15569.3623543
2020.11.06 04:00:00.000000000,15438.33,15567.21,15599.77,15425,533.4945461,15513.8391864
2020.11.06 05:00:00.000000000,15566.06,15651.36,15730,15502.21,929.6813548,15643.2828852
2020.11.06 06:00:00.000000000,15650.85,15699.86,15776.96,15646.01,482.992439,15710.5888986
2020.11.06 07:00:00.000000000,15702.74,15762.45,15809.65,15676.59,325.7141887,15755.3165413
2020.11.06 08:00:00.000000000,15762.45,15495.03,15765.56,15479.5,433.2695645,15667.7793853
2020.11.06 09:00:00.000000000,15496.25,15425.92,15556.1,15301.11,782.1912514,15416.9841598
2020.11.06 10:00:00.000000000,15424.16,15609.79,15677.99,15407.55,500.0567893,15555.3619645
2020.11.06 11:00:00.000000000,15609.79,15585.89,15639.07,15440.22,445.7406796,15539.6839267
2020.11.06 12:00:00.000000000,15585.97,15466.44,15585.97,15409.1,389.8301,15464.0025491
2020.11.06 13:00:00.000000000,15466.45,15691.02,15724.18,15445.42,515.5394857,15569.3176978
2020.11.06 14:00:00.000000000,15694.02,15473.81,15698.11,15425,990.6225271,15527.6352453
2020.11.06 15:00:00.000000000,15473.83,15422.37,15536.65,15396.01,774.4123205,15472.742399
2020.11.06 16:00:00.000000000,15425.23,15518.82,15561.74,15421.41,582.039769,15510.3561438
2020.11.06 17:00:00.000000000,15518.82,15486.53,15580.8,15485.04,549.8522271,15525.9777848
2020.11.06 18:00:00.000000000,15486.54,15482.3,15550,15438.06,620.5571634,15503.6676657
2020.11.06 19:00:00.000000000,15481.93,15456.94,15540,15428.29,592.9571646,15481.2750253
2020.11.06 20:00:00.000000000,15456.94,15500,15555,15190.36,900.4182593,15363.736146
2020.11.06 21:00:00.000000000,15499.91,15553.39,15615.9,15470.5,485.923299,15540.3948927
2020.11.06 22:00:00.000000000,15553.39,15608,15639.34,15492.51,548.9524635,15548.3633556
2020.11.06 23:00:00.000000000,15613.27,15599.95,15695,15555.55,639.894052,15638.1100867
2020.11.07 00:00:00.000000000,15599.95,15611.51,15680.46,15572.35,584.4192672,15640.122322
2020.11.07 01:00:00.000000000,15618.82,15739.8,15779.24,15597.73,573.3940111,15672.4508245
2020.11.07 02:00:00.000000000,15659.74,15593.91,15689.98,15577.42,513.2535054,15634.054044
2020.11.07 03:00:00.000000000,15593.92,15566.01,15633.69,15534.04,280.0027906,15589.4148564
2020.11.07 04:00:00.000000000,15566.01,15537.41,15648.66,15481.79,344.6048345,15578.5794316
2020.11.07 05:00:00.000000000,15537.41,15579.9,15600,15472.47,292.4737849,15547.116026
2020.11.07 06:00:00.000000000,15579.89,15555.31,15586.28,15508.98,208.0800278,15543.0475007
2020.11.07 07:00:00.000000000,15554.93,15469.47,15558.64,15444.05,285.4046124,15491.643738
2020.11.07 08:00:00.000000000,15469.15,15518.38,15566.82,15416.69,177.2748439,15498.883348
2020.11.07 09:00:00.000000000,15518.34,15498.51,15557.54,15463.75,235.8760433,15497.6839465
2020.11.07 10:00:00.000000000,15498.51,15572.81,15584.85,15452.14,331.8512684,15509.2172128
2020.11.07 11:00:00.000000000,15571.97,15533.86,15603.23,15485.4,317.2542316,15540.3860308
2020.11.07 12:00:00.000000000,15533.85,15530.12,15572.72,15516.93,277.6096538,15542.8926394
2020.11.07 13:00:00.000000000,15530.12,15525.49,15539.45,15438.06,351.214982,15499.5373927
2020.11.07 14:00:00.000000000,15525.48,15325.01,15525.49,15316.07,456.6726992,15406.6952589
2020.11.07 15:00:00.000000000,15316.32,15355,15401.68,15245.06,449.1470167,15331.3806287
2020.11.07 16:00:00.000000000,15355,15382.1,15430.82,15006,979.3046334,15240.3044274
2020.11.07 17:00:00.000000000,15380.74,15234.34,15410,15231.97,369.8526545,15302.3136634
2020.11.07 18:00:00.000000000,15234.34,14891.56,15313.08,14765,1679.2789725,15027.0111824
2020.11.07 19:00:00.000000000,14998.63,14660.83,15008.54,14581.6,1070.8721611,14793.8392088
2020.11.07 20:00:00.000000000,14485.5,14810.15,14850,14310,979.1166083,14613.9984234
2020.11.07 21:00:00.000000000,14888.29,14835.73,14943.61,14761,591.6980177,14852.5377126
2020.11.07 22:00:00.000000000,14835.73,14824.45,14869.51,14680.58,686.3431855,14776.273429
2020.11.07 23:00:00.000000000,14823.55,14825,14939.13,14809.64,683.2121468,14884.4768634
2020.11.08 00:00:00.000000000,14834.09,14921.48,14930,14742.36,203.8846966,14820.649324
2020.11.08 01:00:00.000000000,14921.48,15075,15094.99,14862.06,325.6829487,15002.5840626
2020.11.08 02:00:00.000000000,15075,15029.99,15125.74,15000,490.6297529,15059.5987995
2020.11.08 03:00:00.000000000,15029.99,14980.01,15054.51,14973.74,402.3240491,15015.2082868
2020.11.08 04:00:00.000000000,14980,15003.39,15042.48,14950.06,381.6553854,15008.3345263
2020.11.08 05:00:00.000000000,15003.85,15074.74,15092.43,14970.93,321.7456186,15044.7142471
2020.11.08 06:00:00.000000000,15075,15027.95,15092.4,14990.19,361.8207416,15037.8299388
2020.11.08 07:00:00.000000000,15031.79,14951.8,15050,14928.06,324.7577083,15005.1587336
2020.11.08 08:00:00.000000000,14951.81,14990.07,15009.46,14917.13,272.2447615,14967.8407456
2020.11.08 09:00:00.000000000,14990.06,15037.9,15049.99,14954.58,307.0032697,15012.5328923
2020.11.08 10:00:00.000000000,15037.91,15182.03,15187.98,15011.27,314.1372571,15079.1784777
2020.11.08 11:00:00.000000000,15181.76,15186.58,15200,15125.19,306.6439833,15152.2649459
2020.11.08 12:00:00.000000000,15186.57,15267.79,15328.1,15186.57,705.7610929,15256.8433614
2020.11.08 13:00:00.000000000,15267.55,15221.07,15285.91,15120,556.9287222,15208.3726003
2020.11.08 14:00:00.000000000,15220.16,15352.08,15363.22,15195.32,418.8466999,15263.255665
2020.11.08 15:00:00.000000000,15352.08,15371.61,15460,15337.91,438.3705611,15392.8519471
2020.11.08 16:00:00.000000000,15370.61,15410.08,15448.58,15320.94,417.5148872,15371.9755776
2020.11.08 17:00:00.000000000,15410.08,15593.17,15640,15400,657.8441424,15535.8894117
2020.11.08 18:00:00.000000000,15593.18,15548.92,15666,15473.73,574.898803,15577.7252794
2020.11.08 19:00:00.000000000,15548.92,15354.39,15574,15281.83,473.0015171,15417.0420611
2020.11.08 20:00:00.000000000,15354.39,15389.87,15450,15345.84,328.3271049,15406.056349
2020.11.08 21:00:00.000000000,15386.79,15343.08,15417.91,15262.54,287.4336488,15322.8248502
2020.11.08 22:00:00.000000000,15343.08,15520.08,15543.5,15338.85,501.686584,15468.7872599
2020.11.08 23:00:00.000000000,15516.63,15482.9,15540.87,15470.04,435.8609753,15506.4296602
2020.11.09 00:00:00.000000000,15482.89,15568.45,15623.61,15420,685.6815373,15540.9693955
2020.11.09 01:00:00.000000000,15569.4,15539.23,15612.59,15502,732.210351,15550.9621073
2020.11.09 02:00:00.000000000,15539.23,15485.27,15585.55,15460.05,393.7143709,15520.0667507
2020.11.09 03:00:00.000000000,15485.27,15455.55,15491,15403,504.2725834,15460.7895266
2020.11.09 04:00:00.000000000,15455.55,15395.99,15455.55,15372.37,498.2713443,15407.4803483
2020.11.09 05:00:00.000000000,15396,15484.52,15508.29,15350.23,399.4394997,15430.0775972
2020.11.09 06:00:00.000000000,15484.53,15398.22,15484.53,15372.21,353.5785129,15426.51901
2020.11.09 07:00:00.000000000,15398.23,15324.07,15467.92,15306.95,473.3013433,15398.3287593
2020.11.09 08:00:00.000000000,15324.07,15415.45,15430.84,15160.53,600.1632061,15301.945074
2020.11.09 09:00:00.000000000,15410.76,15423.65,15481.6,15393.04,425.46627,15443.8431774
2020.11.09 10:00:00.000000000,15424.38,15486.23,15500,15424.38,369.0627596,15468.6561068
2020.11.09 11:00:00.000000000,15486.22,15811.76,15856.9,15465.37,732.751608,15590.7621799
2020.11.09 12:00:00.000000000,15811.79,15574.86,15819.08,15407.02,1203.5238576,15621.4244689
2020.11.09 13:00:00.000000000,15577.27,15280.02,15590.96,15200,992.311687,15371.6389613
2020.11.09 14:00:00.000000000,15337.83,15171.77,15408.11,15171.77,725.3397948,15301.0941549
2020.11.09 15:00:00.000000000,15105.67,15036.15,15165.11,14949.82,731.1453243,15058.4560934
2020.11.09 16:00:00.000000000,15042.7,15124.76,15141.37,14817.14,810.6439447,14969.5933058
2020.11.09 17:00:00.000000000,15124.76,15240.9,15251.72,15066.83,772.7269403,15184.1546617
2020.11.09 18:00:00.000000000,15242.63,15332.99,15333,15164.83,844.8563649,15249.1198835
2020.11.09 19:00:00.000000000,15332.97,15373.05,15469.99,15275.83,1174.2406004,15384.9343849
2020.11.09 20:00:00.000000000,15373.05,15383.75,15510,15364.65,920.3843039,15437.1487687
2020.11.09 21:00:00.000000000,15387.69,15391.11,15445,15337.67,745.5975605,15402.324773
2020.11.09 22:00:00.000000000,15389,15260.21,15436.89,15239.02,750.0557146,15342.0764643
2020.11.09 23:00:00.000000000,15260.21,15330.01,15356.9,15260.2,330.1167463,15306.2984065
2020.11.10 00:00:00.000000000,15343.13,15314.65,15361.82,15193.82,348.4803176,15272.8016782
2020.11.10 01:00:00.000000000,15314.65,15401.18,15410.7,15277.08,364.4934256,15356.0532048
2020.11.10 02:00:00.000000000,15401.67,15353.24,15441.35,15351,324.1009605,15385.5698666
2020.11.10 03:00:00.000000000,15353.25,15349.99,15370.08,15275.03,537.0818662,15314.5461991
2020.11.10 04:00:00.000000000,15349.99,15400,15430.71,15337.56,453.5124526,15378.531722
2020.11.10 05:00:00.000000000,15400,15377.36,15459.39,15330.51,533.6047233,15392.5714374
2020.11.10 06:00:00.000000000,15378.84,15293.54,15403.72,15270,427.7115313,15334.4397826
2020.11.10 07:00:00.000000000,15293.53,15292.62,15352.22,15270.98,348.7855347,15317.5836652
2020.11.10 08:00:00.000000000,15292.62,15398.07,15481.06,15279.75,601.6220176,15372.9036092
2020.11.10 09:00:00.000000000,15398.87,15403.77,15462.95,15389.2,328.9510656,15418.2558603
2020.11.10 10:00:00.000000000,15403.76,15351,15450,15329.6,340.6946874,15404.8253415
2020.11.10 11:00:00.000000000,15320,15301.59,15332.53,15209.75,595.136904,15282.87977
2020.11.10 12:00:00.000000000,15301.24,15311.04,15415.97,15231.02,526.7136177,15323.5409746
2020.11.10 13:00:00.000000000,15315.38,15331.1,15351.91,15200.55,599.7498021,15271.5272062
2020.11.10 14:00:00.000000000,15331.1,15237.4,15348.92,15166.09,657.6404242,15269.9552019
2020.11.10 15:00:00.000000000,15227.4,15183.4,15284.65,15104.26,599.0788845,15180.0931426
2020.11.10 16:00:00.000000000,15181.36,15262.91,15300,15135.32,508.5802296,15244.2387679
2020.11.10 17:00:00.000000000,15261.13,15323.82,15339.88,15250,468.3819848,15294.7844477
2020.11.10 18:00:00.000000000,15326.28,15285.82,15326.28,15205,457.9019564,15260.7056296
2020.11.10 19:00:00.000000000,15285.82,15317.9,15361.35,15278.84,411.9073681,15317.6806415
2020.11.10 20:00:00.000000000,15317.67,15294.95,15347.99,15285.01,459.932868,15324.0499327
2020.11.10 21:00:00.000000000,15294.95,15387.99,15399.99,15294.94,823.9734148,15351.5565486
2020.11.10 22:00:00.000000000,15388,15380.44,15413.84,15332.93,483.2922651,15375.281084
